x1 y1 z1 x2 y2 z2 radius R G B time type 
-17.3247 -3.7950 -36.6521 -17.9874 -4.2756 -36.6626 0.0409 0.0000 1.0000 0.0000 94.8277 3.0000 
-17.9874 -4.2756 -36.6626 -18.6945 -4.9824 -36.6842 0.0409 0.0000 1.0000 0.0000 98.7415 3.0000 
-18.6945 -4.9824 -36.6842 -18.6971 -4.9851 -36.6842 0.0409 0.0000 1.0000 0.0000 98.7570 3.0000 
-18.6971 -4.9851 -36.6842 -18.9058 -5.1954 -36.6713 0.0409 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.1609 -0.4614 -37.5887 -0.3531 -0.0237 -37.9835 0.0527 0.0000 1.0000 0.0000 55.8987 3.0000 
-0.3531 -0.0237 -37.9835 0.3298 0.2779 -38.2947 0.0527 0.0000 1.0000 0.0000 56.6575 3.0000 
0.3298 0.2779 -38.2947 1.1710 0.6593 -38.6780 0.0527 0.0000 1.0000 0.0000 57.6276 3.0000 
1.1710 0.6593 -38.6780 1.1728 0.6602 -38.6789 0.0527 0.0000 1.0000 0.0000 57.6298 3.0000 
1.1728 0.6602 -38.6789 1.8817 1.0716 -38.9160 0.0527 0.0000 1.0000 0.0000 58.4876 3.0000 
1.8817 1.0716 -38.9160 2.7520 1.5067 -39.1471 0.0527 0.0000 1.0000 0.0000 59.5307 3.0000 
2.7520 1.5067 -39.1471 2.9001 1.5384 -39.1922 0.0527 0.0000 1.0000 0.0000 59.6995 3.0000 
2.9001 1.5384 -39.1922 3.7801 1.7997 -39.5889 0.0527 0.0000 1.0000 0.0000 60.7939 3.0000 
3.7801 1.7997 -39.5889 3.8495 1.8175 -39.6207 0.0527 0.0000 1.0000 0.0000 60.8817 3.0000 
3.8495 1.8175 -39.6207 4.7889 2.1570 -39.5750 0.0527 0.0000 1.0000 0.0000 62.0286 3.0000 
4.7889 2.1570 -39.5750 4.8022 2.1618 -39.5744 0.0527 0.0000 1.0000 0.0000 62.0452 3.0000 
4.8022 2.1618 -39.5744 5.6305 2.5172 -39.6645 0.0527 0.0000 1.0000 0.0000 63.1308 3.0000 
5.6305 2.5172 -39.6645 6.5431 2.8122 -39.6273 0.0527 0.0000 1.0000 0.0000 64.3334 3.0000 
6.5431 2.8122 -39.6273 7.5076 2.9189 -39.8689 0.0527 0.0000 1.0000 0.0000 65.6491 3.0000 
7.5076 2.9189 -39.8689 7.6856 2.9161 -39.9276 0.0527 0.0000 1.0000 0.0000 65.9034 3.0000 
7.6856 2.9161 -39.9276 8.6257 2.8458 -40.2612 0.0527 0.0000 1.0000 0.0000 67.3041 3.0000 
8.6257 2.8458 -40.2612 8.6498 2.8438 -40.2703 0.0527 0.0000 1.0000 0.0000 67.3413 3.0000 
8.6498 2.8438 -40.2703 9.4276 2.8965 -40.5264 0.0527 0.0000 1.0000 0.0000 68.5521 3.0000 
9.4276 2.8965 -40.5264 10.3203 3.0532 -40.9327 0.0527 0.0000 1.0000 0.0000 70.0983 3.0000 
10.3203 3.0532 -40.9327 11.0484 3.1665 -41.3229 0.0527 0.0000 1.0000 0.0000 71.4720 3.0000 
11.0484 3.1665 -41.3229 11.8550 3.4394 -41.4699 0.0527 0.0000 1.0000 0.0000 72.9774 3.0000 
11.8550 3.4394 -41.4699 12.8360 3.4122 -41.5914 0.0527 0.0000 1.0000 0.0000 74.8156 3.0000 
12.8360 3.4122 -41.5914 13.6363 3.4712 -41.7858 0.0527 0.0000 1.0000 0.0000 76.4577 3.0000 
13.6363 3.4712 -41.7858 14.6082 3.5438 -42.0099 0.0527 0.0000 1.0000 0.0000 78.5977 3.0000 
14.6082 3.5438 -42.0099 14.6581 3.5463 -42.0238 0.0527 0.0000 1.0000 0.0000 78.7138 3.0000 
14.6581 3.5463 -42.0238 15.6532 3.6208 -42.0881 0.0527 0.0000 1.0000 0.0000 81.0589 3.0000 
15.6532 3.6208 -42.0881 15.6899 3.6225 -42.0908 0.0527 0.0000 1.0000 0.0000 81.1495 3.0000 
15.6899 3.6225 -42.0908 16.4681 3.6451 -42.1637 0.0527 0.0000 1.0000 0.0000 83.1519 3.0000 
16.4681 3.6451 -42.1637 17.3836 3.8301 -42.2888 0.0527 0.0000 1.0000 0.0000 85.7921 3.0000 
17.3836 3.8301 -42.2888 18.1659 4.0108 -42.4048 0.0527 0.0000 1.0000 0.0000 88.3043 3.0000 
18.1659 4.0108 -42.4048 19.0614 4.3713 -42.5434 0.0527 0.0000 1.0000 0.0000 91.6892 3.0000 
19.0614 4.3713 -42.5434 20.0186 4.4091 -42.4957 0.0527 0.0000 1.0000 0.0000 95.5178 3.0000 
20.0186 4.4091 -42.4957 20.9310 4.6752 -42.3942 0.0527 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.1309 -0.5952 -38.6189 -1.1568 -1.5930 -38.6793 0.0646 0.0000 1.0000 0.0000 57.7466 2.0000 
-1.1568 -1.5930 -38.6793 -1.1715 -2.5927 -38.6571 0.0646 0.0000 1.0000 0.0000 62.2108 2.0000 
-1.1715 -2.5927 -38.6571 -1.1705 -2.7870 -38.6591 0.0646 0.0000 1.0000 0.0000 73.2321 2.0000 
-1.2518 -0.5717 -39.4307 -1.6880 0.2735 -39.7395 0.0667 0.0000 1.0000 0.0000 59.6129 2.0000 
-1.6880 0.2735 -39.7395 -2.0799 1.0726 -40.0258 0.0667 0.0000 1.0000 0.0000 79.6585 2.0000 
-1.3759 -0.6198 -40.4115 -2.2627 -0.1772 -40.5443 0.0517 0.0000 1.0000 0.0000 59.3562 3.0000 
-2.2627 -0.1772 -40.5443 -3.2480 -0.0768 -40.4059 0.0517 0.0000 1.0000 0.0000 60.2726 3.0000 
-3.2480 -0.0768 -40.4059 -3.4848 -0.0760 -40.3597 0.0517 0.0000 1.0000 0.0000 60.4984 3.0000 
-3.4848 -0.0760 -40.3597 -4.4660 -0.0746 -40.1667 0.0517 0.0000 1.0000 0.0000 61.4550 3.0000 
-4.4660 -0.0746 -40.1667 -4.5742 -0.0746 -40.1458 0.0517 0.0000 1.0000 0.0000 61.5625 3.0000 
-4.5742 -0.0746 -40.1458 -5.4544 -0.1821 -40.2009 0.0517 0.0000 1.0000 0.0000 62.4452 3.0000 
-5.4544 -0.1821 -40.2009 -6.3224 -0.3875 -40.3312 0.0517 0.0000 1.0000 0.0000 63.3713 3.0000 
-6.3224 -0.3875 -40.3312 -7.0746 -0.7682 -40.3472 0.0517 0.0000 1.0000 0.0000 64.2671 3.0000 
-7.0746 -0.7682 -40.3472 -7.9601 -1.2278 -40.4162 0.0517 0.0000 1.0000 0.0000 65.3694 3.0000 
-7.9601 -1.2278 -40.4162 -7.9682 -1.2321 -40.4165 0.0517 0.0000 1.0000 0.0000 65.3798 3.0000 
-7.9682 -1.2321 -40.4165 -8.7323 -1.8756 -40.3713 0.0517 0.0000 1.0000 0.0000 66.5293 3.0000 
-8.7323 -1.8756 -40.3713 -8.8433 -1.9692 -40.3623 0.0517 0.0000 1.0000 0.0000 66.7006 3.0000 
-8.8433 -1.9692 -40.3623 -9.6054 -2.6132 -40.2948 0.0517 0.0000 1.0000 0.0000 67.9089 3.0000 
-9.6054 -2.6132 -40.2948 -9.7372 -2.7234 -40.2831 0.0517 0.0000 1.0000 0.0000 68.1225 3.0000 
-9.7372 -2.7234 -40.2831 -10.4154 -3.3789 -40.1814 0.0517 0.0000 1.0000 0.0000 69.3305 3.0000 
-10.4154 -3.3789 -40.1814 -11.1487 -4.0184 -39.9673 0.0517 0.0000 1.0000 0.0000 70.6599 3.0000 
-11.1487 -4.0184 -39.9673 -12.0126 -4.4988 -39.8155 0.0517 0.0000 1.0000 0.0000 72.0633 3.0000 
-12.0126 -4.4988 -39.8155 -12.0759 -4.5279 -39.8106 0.0517 0.0000 1.0000 0.0000 72.1642 3.0000 
-12.0759 -4.5279 -39.8106 -13.0437 -4.7675 -39.7328 0.0517 0.0000 1.0000 0.0000 73.6499 3.0000 
-13.0437 -4.7675 -39.7328 -13.1175 -4.7858 -39.7269 0.0517 0.0000 1.0000 0.0000 73.7666 3.0000 
-13.1175 -4.7858 -39.7269 -14.0852 -5.0175 -39.6276 0.0517 0.0000 1.0000 0.0000 75.3455 3.0000 
-14.0852 -5.0175 -39.6276 -14.1441 -5.0356 -39.6247 0.0517 0.0000 1.0000 0.0000 75.4460 3.0000 
-14.1441 -5.0356 -39.6247 -15.1032 -5.3073 -39.5715 0.0517 0.0000 1.0000 0.0000 77.1262 3.0000 
-15.1032 -5.3073 -39.5715 -16.0782 -5.5104 -39.6610 0.0517 0.0000 1.0000 0.0000 78.9206 3.0000 
-16.0782 -5.5104 -39.6610 -16.1088 -5.5186 -39.6651 0.0517 0.0000 1.0000 0.0000 78.9800 3.0000 
-16.1088 -5.5186 -39.6651 -16.8662 -6.1698 -39.7135 0.0517 0.0000 1.0000 0.0000 80.9062 3.0000 
-16.8662 -6.1698 -39.7135 -16.8879 -6.1878 -39.7155 0.0517 0.0000 1.0000 0.0000 80.9626 3.0000 
-16.8879 -6.1878 -39.7155 -17.6440 -6.8406 -39.7599 0.0517 0.0000 1.0000 0.0000 83.0408 3.0000 
-17.6440 -6.8406 -39.7599 -17.6847 -6.8887 -39.7662 0.0517 0.0000 1.0000 0.0000 83.1778 3.0000 
-17.6847 -6.8887 -39.7662 -18.1371 -7.7516 -39.9633 0.0517 0.0000 1.0000 0.0000 85.4265 3.0000 
-18.1371 -7.7516 -39.9633 -18.7010 -8.5100 -40.2902 0.0517 0.0000 1.0000 0.0000 87.8944 3.0000 
-18.7010 -8.5100 -40.2902 -18.8554 -8.6560 -40.3311 0.0517 0.0000 1.0000 0.0000 88.4596 3.0000 
-18.8554 -8.6560 -40.3311 -19.5333 -9.3835 -40.4372 0.0517 0.0000 1.0000 0.0000 91.2353 3.0000 
-19.5333 -9.3835 -40.4372 -19.6283 -9.4782 -40.4635 0.0517 0.0000 1.0000 0.0000 91.6379 3.0000 
-19.6283 -9.4782 -40.4635 -20.2788 -10.2024 -40.6923 0.0517 0.0000 1.0000 0.0000 94.7800 3.0000 
-20.2788 -10.2024 -40.6923 -20.3109 -10.2426 -40.7050 0.0517 0.0000 1.0000 0.0000 94.9570 3.0000 
-20.3109 -10.2426 -40.7050 -20.7719 -10.9293 -40.9080 0.0517 0.0000 1.0000 0.0000 97.9748 3.0000 
-20.7719 -10.9293 -40.9080 -21.0056 -11.3877 -40.9870 0.0517 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.5066 -0.6562 -41.4026 -0.7436 -0.3941 -41.9935 0.0450 0.0000 1.0000 0.0000 60.7023 3.0000 
-0.7436 -0.3941 -41.9935 0.0071 0.0360 -42.4949 0.0450 0.0000 1.0000 0.0000 61.7328 3.0000 
0.0071 0.0360 -42.4949 0.0683 0.0712 -42.5330 0.0450 0.0000 1.0000 0.0000 61.8170 3.0000 
0.0683 0.0712 -42.5330 0.8508 0.4691 -42.9505 0.0450 0.0000 1.0000 0.0000 62.8585 3.0000 
0.8508 0.4691 -42.9505 1.6954 0.9231 -43.2344 0.0450 0.0000 1.0000 0.0000 63.9705 3.0000 
1.6954 0.9231 -43.2344 1.7208 0.9353 -43.2413 0.0450 0.0000 1.0000 0.0000 64.0035 3.0000 
1.7208 0.9353 -43.2413 2.4358 1.0416 -43.2186 0.0450 0.0000 1.0000 0.0000 64.8362 3.0000 
2.4358 1.0416 -43.2186 3.3821 1.3629 -43.1848 0.0450 0.0000 1.0000 0.0000 66.0289 3.0000 
3.3821 1.3629 -43.1848 3.4319 1.3802 -43.1846 0.0450 0.0000 1.0000 0.0000 66.0931 3.0000 
3.4319 1.3802 -43.1846 4.3671 1.7343 -43.1789 0.0450 0.0000 1.0000 0.0000 67.3400 3.0000 
4.3671 1.7343 -43.1789 4.4225 1.7558 -43.1778 0.0450 0.0000 1.0000 0.0000 67.4158 3.0000 
4.4225 1.7558 -43.1778 5.1424 2.1986 -43.2540 0.0450 0.0000 1.0000 0.0000 68.5210 3.0000 
5.1424 2.1986 -43.2540 6.0177 2.6782 -43.3162 0.0450 0.0000 1.0000 0.0000 69.8800 3.0000 
6.0177 2.6782 -43.3162 6.0363 2.6890 -43.3180 0.0450 0.0000 1.0000 0.0000 69.9101 3.0000 
6.0363 2.6890 -43.3180 6.6122 3.4614 -43.2900 0.0450 0.0000 1.0000 0.0000 71.2850 3.0000 
6.6122 3.4614 -43.2900 7.2800 4.2057 -43.2822 0.0450 0.0000 1.0000 0.0000 72.7844 3.0000 
7.2800 4.2057 -43.2822 7.3582 4.2932 -43.2803 0.0450 0.0000 1.0000 0.0000 72.9656 3.0000 
7.3582 4.2932 -43.2803 8.3221 4.4556 -43.2020 0.0450 0.0000 1.0000 0.0000 74.5256 3.0000 
8.3221 4.4556 -43.2020 9.2357 4.3958 -43.2273 0.0450 0.0000 1.0000 0.0000 76.0632 3.0000 
9.2357 4.3958 -43.2273 10.0377 4.4911 -43.2182 0.0450 0.0000 1.0000 0.0000 77.4905 3.0000 
10.0377 4.4911 -43.2182 11.0349 4.4532 -43.2825 0.0450 0.0000 1.0000 0.0000 79.3616 3.0000 
11.0349 4.4532 -43.2825 11.0508 4.4523 -43.2838 0.0450 0.0000 1.0000 0.0000 79.3926 3.0000 
11.0508 4.4523 -43.2838 12.0424 4.3744 -43.3866 0.0450 0.0000 1.0000 0.0000 81.3958 3.0000 
12.0424 4.3744 -43.3866 12.1315 4.3638 -43.3889 0.0450 0.0000 1.0000 0.0000 81.5825 3.0000 
12.1315 4.3638 -43.3889 13.0992 4.2780 -43.4406 0.0450 0.0000 1.0000 0.0000 83.6888 3.0000 
13.0992 4.2780 -43.4406 14.0229 3.8960 -43.4690 0.0450 0.0000 1.0000 0.0000 86.0272 3.0000 
14.0229 3.8960 -43.4690 14.0821 3.8713 -43.4697 0.0450 0.0000 1.0000 0.0000 86.1838 3.0000 
14.0821 3.8713 -43.4697 15.0017 3.4802 -43.5055 0.0450 0.0000 1.0000 0.0000 88.7430 3.0000 
15.0017 3.4802 -43.5055 15.0863 3.4488 -43.5082 0.0450 0.0000 1.0000 0.0000 88.9857 3.0000 
15.0863 3.4488 -43.5082 15.8192 3.1552 -43.6379 0.0450 0.0000 1.0000 0.0000 91.2298 3.0000 
15.8192 3.1552 -43.6379 16.7340 2.7882 -43.8065 0.0450 0.0000 1.0000 0.0000 94.3053 3.0000 
16.7340 2.7882 -43.8065 16.7548 2.7802 -43.8106 0.0450 0.0000 1.0000 0.0000 94.3792 3.0000 
16.7548 2.7802 -43.8106 17.7278 2.5493 -43.8147 0.0450 0.0000 1.0000 0.0000 97.8315 3.0000 
17.7278 2.5493 -43.8147 17.8788 2.5287 -43.8075 0.0450 0.0000 1.0000 0.0000 98.3968 3.0000 
17.8788 2.5287 -43.8075 18.2585 2.3749 -43.7297 0.0450 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.5957 -0.7131 -42.3134 -1.4099 -1.6940 -42.3717 0.0503 0.0000 1.0000 0.0000 61.9354 2.0000 
-1.4099 -1.6940 -42.3717 -1.0270 -2.6175 -42.3519 0.0503 0.0000 1.0000 0.0000 68.5019 2.0000 
-1.0270 -2.6175 -42.3519 -1.0208 -2.6325 -42.3515 0.0503 0.0000 1.0000 0.0000 71.7993 2.0000 
-1.5830 -0.7685 -43.4030 -0.6075 -0.6147 -43.5604 0.0468 0.0000 1.0000 0.0000 63.2354 3.0000 
-0.6075 -0.6147 -43.5604 0.3924 -0.6012 -43.5563 0.0468 0.0000 1.0000 0.0000 64.2876 3.0000 
0.3924 -0.6012 -43.5563 0.5481 -0.6129 -43.5527 0.0468 0.0000 1.0000 0.0000 64.4553 3.0000 
0.5481 -0.6129 -43.5527 1.4733 -0.9383 -43.3571 0.0468 0.0000 1.0000 0.0000 65.5510 3.0000 
1.4733 -0.9383 -43.3571 1.5461 -0.9699 -43.3422 0.0468 0.0000 1.0000 0.0000 65.6412 3.0000 
1.5461 -0.9699 -43.3422 2.3577 -1.5211 -43.1958 0.0468 0.0000 1.0000 0.0000 66.7714 3.0000 
2.3577 -1.5211 -43.1958 3.1196 -2.1542 -43.0595 0.0468 0.0000 1.0000 0.0000 67.9544 3.0000 
3.1196 -2.1542 -43.0595 3.1994 -2.2386 -43.0265 0.0468 0.0000 1.0000 0.0000 68.1004 3.0000 
3.1994 -2.2386 -43.0265 3.8588 -2.9682 -42.8453 0.0468 0.0000 1.0000 0.0000 69.3367 3.0000 
3.8588 -2.9682 -42.8453 3.8757 -2.9868 -42.8406 0.0468 0.0000 1.0000 0.0000 69.3689 3.0000 
3.8757 -2.9868 -42.8406 4.4339 -3.8080 -42.9590 0.0468 0.0000 1.0000 0.0000 70.6585 3.0000 
4.4339 -3.8080 -42.9590 4.5072 -3.9158 -42.9743 0.0468 0.0000 1.0000 0.0000 70.8318 3.0000 
4.5072 -3.9158 -42.9743 5.0250 -4.7317 -43.0082 0.0468 0.0000 1.0000 0.0000 72.1398 3.0000 
5.0250 -4.7317 -43.0082 5.4249 -5.6434 -43.1021 0.0468 0.0000 1.0000 0.0000 73.5538 3.0000 
5.4249 -5.6434 -43.1021 5.4387 -5.6802 -43.1013 0.0468 0.0000 1.0000 0.0000 73.6108 3.0000 
5.4387 -5.6802 -43.1013 5.9513 -6.5377 -43.1459 0.0468 0.0000 1.0000 0.0000 75.0958 3.0000 
5.9513 -6.5377 -43.1459 5.9550 -6.5444 -43.1462 0.0468 0.0000 1.0000 0.0000 75.1074 3.0000 
5.9550 -6.5444 -43.1462 6.4502 -7.4123 -43.1849 0.0468 0.0000 1.0000 0.0000 76.6683 3.0000 
6.4502 -7.4123 -43.1849 6.4913 -7.4822 -43.1860 0.0468 0.0000 1.0000 0.0000 76.7986 3.0000 
6.4913 -7.4822 -43.1860 7.1199 -8.1688 -43.0736 0.0468 0.0000 1.0000 0.0000 78.3446 3.0000 
7.1199 -8.1688 -43.0736 7.7587 -8.8690 -42.8654 0.0468 0.0000 1.0000 0.0000 80.0308 3.0000 
7.7587 -8.8690 -42.8654 8.3917 -9.5002 -42.7569 0.0468 0.0000 1.0000 0.0000 81.6831 3.0000 
8.3917 -9.5002 -42.7569 9.0211 -10.2748 -42.8190 0.0468 0.0000 1.0000 0.0000 83.6283 3.0000 
9.0211 -10.2748 -42.8190 9.0673 -10.3435 -42.8327 0.0468 0.0000 1.0000 0.0000 83.7973 3.0000 
9.0673 -10.3435 -42.8327 9.7009 -10.9567 -42.6622 0.0468 0.0000 1.0000 0.0000 85.6663 3.0000 
9.7009 -10.9567 -42.6622 10.4659 -11.5533 -42.4194 0.0468 0.0000 1.0000 0.0000 87.8905 3.0000 
10.4659 -11.5533 -42.4194 10.5372 -11.6354 -42.3877 0.0468 0.0000 1.0000 0.0000 88.1530 3.0000 
10.5372 -11.6354 -42.3877 11.3733 -12.1424 -42.1782 0.0468 0.0000 1.0000 0.0000 90.5722 3.0000 
11.3733 -12.1424 -42.1782 11.4877 -12.2097 -42.1491 0.0468 0.0000 1.0000 0.0000 90.9161 3.0000 
11.4877 -12.2097 -42.1491 12.3512 -12.7140 -42.1509 0.0468 0.0000 1.0000 0.0000 93.5729 3.0000 
12.3512 -12.7140 -42.1509 12.3517 -12.7143 -42.1509 0.0468 0.0000 1.0000 0.0000 93.5743 3.0000 
12.3517 -12.7143 -42.1509 13.1714 -13.2316 -42.1887 0.0468 0.0000 1.0000 0.0000 96.3914 3.0000 
13.1714 -13.2316 -42.1887 14.0198 -13.6953 -42.3873 0.0468 0.0000 1.0000 0.0000 99.5502 3.0000 
14.0198 -13.6953 -42.3873 14.1362 -13.7508 -42.4177 0.0468 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.5986 -0.6688 -44.3772 -0.7082 -1.0475 -44.6295 0.0620 0.0000 1.0000 0.0000 64.8003 2.0000 
-0.7082 -1.0475 -44.6295 0.0852 -1.5465 -44.8545 0.0620 0.0000 1.0000 0.0000 76.5074 2.0000 
-1.5809 -0.6875 -45.3363 -0.6291 -0.3865 -45.2767 0.0465 0.0000 1.0000 0.0000 66.1574 2.0000 
-0.6291 -0.3865 -45.2767 0.2812 -0.0489 -45.0754 0.0465 0.0000 1.0000 0.0000 79.3475 2.0000 
-1.6954 -0.9046 -46.3059 -2.4331 -0.2329 -46.3745 0.0465 0.0000 1.0000 0.0000 67.1974 2.0000 
-2.4331 -0.2329 -46.3745 -2.9631 0.6011 -46.2215 0.0465 0.0000 1.0000 0.0000 70.6267 2.0000 
-2.9631 0.6011 -46.2215 -3.0928 0.7992 -46.1685 0.0465 0.0000 1.0000 0.0000 80.4592 2.0000 
-1.6673 -0.9131 -47.2257 -0.7797 -0.6636 -47.6130 0.0516 0.0000 1.0000 0.0000 68.5926 2.0000 
-0.7797 -0.6636 -47.6130 -0.1256 -0.2983 -48.0104 0.0516 0.0000 1.0000 0.0000 79.9795 2.0000 
-1.5947 -1.0171 -48.2685 -0.5979 -0.9469 -48.2309 0.0429 0.0000 1.0000 0.0000 69.8734 2.0000 
-0.5979 -0.9469 -48.2309 0.1412 -1.0383 -48.3100 0.0429 0.0000 1.0000 0.0000 79.6080 2.0000 
-1.6881 -1.1465 -49.1695 -2.5093 -1.7171 -49.1663 0.0427 0.0000 1.0000 0.0000 70.5235 3.0000 
-2.5093 -1.7171 -49.1663 -3.3327 -2.2761 -49.2641 0.0427 0.0000 1.0000 0.0000 71.3664 3.0000 
-3.3327 -2.2761 -49.2641 -3.4043 -2.3272 -49.2733 0.0427 0.0000 1.0000 0.0000 71.4424 3.0000 
-3.4043 -2.3272 -49.2733 -3.7694 -3.2432 -49.3602 0.0427 0.0000 1.0000 0.0000 72.3093 3.0000 
-3.7694 -3.2432 -49.3602 -4.2090 -4.1379 -49.4399 0.0427 0.0000 1.0000 0.0000 73.2176 3.0000 
-4.2090 -4.1379 -49.4399 -4.2364 -4.1829 -49.4450 0.0427 0.0000 1.0000 0.0000 73.2666 3.0000 
-4.2364 -4.1829 -49.4450 -4.7797 -4.9231 -49.5955 0.0427 0.0000 1.0000 0.0000 74.1450 3.0000 
-4.7797 -4.9231 -49.5955 -5.3663 -5.7180 -49.4408 0.0427 0.0000 1.0000 0.0000 75.1258 3.0000 
-5.3663 -5.7180 -49.4408 -5.3882 -5.7534 -49.4314 0.0427 0.0000 1.0000 0.0000 75.1684 3.0000 
-5.3882 -5.7534 -49.4314 -5.2668 -6.6651 -49.0389 0.0427 0.0000 1.0000 0.0000 76.1922 3.0000 
-5.2668 -6.6651 -49.0389 -5.2556 -6.7426 -49.0065 0.0427 0.0000 1.0000 0.0000 76.2810 3.0000 
-5.2556 -6.7426 -49.0065 -5.0686 -7.7239 -49.0528 0.0427 0.0000 1.0000 0.0000 77.3536 3.0000 
-5.0686 -7.7239 -49.0528 -5.0616 -7.7659 -49.0547 0.0427 0.0000 1.0000 0.0000 77.4004 3.0000 
-5.0616 -7.7659 -49.0547 -4.8247 -8.7368 -49.0902 0.0427 0.0000 1.0000 0.0000 78.5246 3.0000 
-4.8247 -8.7368 -49.0902 -4.8224 -8.7473 -49.0905 0.0427 0.0000 1.0000 0.0000 78.5370 3.0000 
-4.8224 -8.7473 -49.0905 -4.8352 -9.7269 -48.8900 0.0427 0.0000 1.0000 0.0000 79.7162 3.0000 
-4.8352 -9.7269 -48.8900 -4.8189 -9.8420 -48.8609 0.0427 0.0000 1.0000 0.0000 79.8615 3.0000 
-4.8189 -9.8420 -48.8609 -4.4614 -10.6579 -48.8090 0.0427 0.0000 1.0000 0.0000 80.9710 3.0000 
-4.4614 -10.6579 -48.8090 -4.1534 -11.4755 -48.7212 0.0427 0.0000 1.0000 0.0000 82.1144 3.0000 
-4.1534 -11.4755 -48.7212 -3.8259 -12.3963 -48.5094 0.0427 0.0000 1.0000 0.0000 83.4854 3.0000 
-3.8259 -12.3963 -48.5094 -3.7993 -12.4771 -48.4938 0.0427 0.0000 1.0000 0.0000 83.6077 3.0000 
-3.7993 -12.4771 -48.4938 -3.8092 -13.4648 -48.6499 0.0427 0.0000 1.0000 0.0000 85.0681 3.0000 
-3.8092 -13.4648 -48.6499 -3.8024 -13.5441 -48.6593 0.0427 0.0000 1.0000 0.0000 85.1890 3.0000 
-3.8024 -13.5441 -48.6593 -3.6474 -14.4801 -48.7194 0.0427 0.0000 1.0000 0.0000 86.6711 3.0000 
-3.6474 -14.4801 -48.7194 -3.6550 -15.4800 -48.7095 0.0427 0.0000 1.0000 0.0000 88.3340 3.0000 
-3.6550 -15.4800 -48.7095 -3.6465 -15.6089 -48.7033 0.0427 0.0000 1.0000 0.0000 88.5575 3.0000 
-3.6465 -15.6089 -48.7033 -3.5358 -16.5477 -48.6672 0.0427 0.0000 1.0000 0.0000 90.2586 3.0000 
-3.5358 -16.5477 -48.6672 -3.5745 -17.4595 -48.6416 0.0427 0.0000 1.0000 0.0000 92.0212 3.0000 
-3.5745 -17.4595 -48.6416 -3.5858 -18.3992 -48.5713 0.0427 0.0000 1.0000 0.0000 93.9849 3.0000 
-3.5858 -18.3992 -48.5713 -3.5642 -19.3926 -48.6840 0.0427 0.0000 1.0000 0.0000 96.2578 3.0000 
-3.5642 -19.3926 -48.6840 -3.5639 -19.4013 -48.6851 0.0427 0.0000 1.0000 0.0000 96.2788 3.0000 
-3.5639 -19.4013 -48.6851 -3.4633 -20.3531 -48.6424 0.0427 0.0000 1.0000 0.0000 98.6774 3.0000 
-3.4633 -20.3531 -48.6424 -3.2427 -20.7411 -48.4422 0.0427 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.7019 -1.2654 -50.1544 -2.2702 -0.4923 -50.4360 0.0508 0.0000 1.0000 0.0000 72.2072 2.0000 
-2.2702 -0.4923 -50.4360 -2.8830 0.2712 -50.6399 0.0508 0.0000 1.0000 0.0000 76.0732 2.0000 
-2.8830 0.2712 -50.6399 -2.9738 0.3896 -50.6637 0.0508 0.0000 1.0000 0.0000 84.1681 2.0000 
-1.9399 -1.0584 -51.2355 -1.6675 -0.2025 -51.6750 0.0539 0.0000 1.0000 0.0000 74.0382 2.0000 
-1.6675 -0.2025 -51.6750 -1.4012 0.4260 -52.0191 0.0539 0.0000 1.0000 0.0000 85.1045 2.0000 
-2.0212 -0.9272 -52.2243 -2.1567 -1.8019 -52.6896 0.0456 0.0000 1.0000 0.0000 75.0465 2.0000 
-2.1567 -1.8019 -52.6896 -1.8949 -2.7489 -52.8761 0.0456 0.0000 1.0000 0.0000 80.5021 2.0000 
-1.8949 -2.7489 -52.8761 -1.8868 -2.7964 -52.8847 0.0456 0.0000 1.0000 0.0000 86.1561 2.0000 
-2.0806 -0.9351 -53.2241 -1.3232 -0.2843 -53.2763 0.0586 0.0000 1.0000 0.0000 76.5672 2.0000 
-1.3232 -0.2843 -53.2763 -0.6488 0.4445 -53.1578 0.0586 0.0000 1.0000 0.0000 82.1553 2.0000 
-0.6488 0.4445 -53.1578 -0.5992 0.4960 -53.1595 0.0586 0.0000 1.0000 0.0000 89.4689 2.0000 
-2.1679 -0.9397 -54.2588 -1.3806 -1.5304 -54.4352 0.0452 0.0000 1.0000 0.0000 78.0417 2.0000 
-1.3806 -1.5304 -54.4352 -0.9199 -1.9663 -54.4706 0.0452 0.0000 1.0000 0.0000 87.0123 2.0000 
-2.0541 -0.9410 -55.3823 -1.7510 -0.0451 -55.7071 0.0466 0.0000 1.0000 0.0000 78.8845 3.0000 
-1.7510 -0.0451 -55.7071 -2.2066 0.8424 -55.7757 0.0466 0.0000 1.0000 0.0000 79.6244 3.0000 
-2.2066 0.8424 -55.7757 -2.2612 0.9191 -55.7813 0.0466 0.0000 1.0000 0.0000 79.6954 3.0000 
-2.2612 0.9191 -55.7813 -2.7787 1.7738 -55.8223 0.0466 0.0000 1.0000 0.0000 80.4638 3.0000 
